stats_entry_id,player_id,game_date,vs_team,outcome,min,fgm_fga,fg_per,threem_threea,three_per,ftm_fta,ft_per,rebounds,assists,blocks,steals,fouls,turnovers,points
15538,590,Sat 12/14,vs#11 KENTUCKY,"W 82-77
",2,0-1,.000,0-0,.000,0-0,.000,1,0,0,0,0,0,0
15539,590,Wed 12/18,vsTEXAS,"L 86-83
",11,1-2,.500,0-0,.000,0-1,.000,2,0,1,0,2,0,2
15540,590,Sat 12/21,vsDAVIDSON,"W 97-85
(OT)",2,0-1,.000,0-0,.000,0-0,.000,0,0,0,0,0,1,0
15541,590,Fri 12/27,vsNORTHERN KENTUCKY,"W 75-60
",12,1-2,.500,0-0,.000,2-4,.500,3,1,3,0,1,0,4
15542,590,Tue 12/31,vsUNC-WILMINGTON,"W 84-51
",17,2-2,1.0,1-1,1.0,2-2,1.0,4,0,0,0,3,1,7
15543,590,Sun 1/5,@WAKE FOREST,"L 73-67
",11,0-1,.000,0-0,.000,0-0,.000,4,0,0,1,1,1,0
15544,590,Wed 1/8,vsMIAMI (FL),"L 63-57
",7,0-3,.000,0-1,.000,1-2,.500,2,0,0,1,0,0,1
15545,590,Sat 1/11,@#2 SYRACUSE,"L 57-45
",8,0-1,.000,0-1,.000,0-0,.000,2,0,1,0,0,1,0
15546,590,Sat 1/18,vsBOSTON COLLEGE,"W 82-71
",7,0-1,.000,0-0,.000,0-0,.000,0,1,0,0,1,1,0
15547,590,Mon 1/20,@VIRGINIA,"L 76-61
",6,1-1,1.0,0-0,.000,0-0,.000,0,0,0,0,1,0,2
15548,590,Sun 1/26,vsCLEMSON,"W 80-61
",6,1-2,.500,0-0,.000,0-0,.000,0,0,0,0,1,0,2
15549,590,Wed 1/29,@GEORGIA TECH,"W 78-65
",7,0-2,.000,0-1,.000,0-0,.000,1,0,0,0,2,1,0
15550,590,Sat 2/1,vsNC STATE,"W 84-70
",4,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15551,590,Tue 2/4,vsMARYLAND,"W 75-63
",2,0-2,.000,0-1,.000,0-0,.000,0,0,0,0,0,0,0
15552,590,Sat 2/8,@NOTRE DAME,"W 73-62
",3,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,1,0
15554,590,Sat 2/15,vs#25 PITTSBURGH,"W 75-71
",12,2-2,1.0,0-0,.000,0-0,.000,2,1,2,0,1,1,4
15555,590,Mon 2/17,@FLORIDA STATE,"W 81-75
",5,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,1,0
15557,591,Fri 11/8,vsOAKLAND,"W 84-61
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15564,591,Sat 12/7,vsUNC GREENSBORO,"W 81-50
",1,1-1,1.0,0-0,.000,0-0,.000,0,0,0,0,0,0,2
15568,591,Fri 12/27,vsNORTHERN KENTUCKY,"W 75-60
",1,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,0,0,0
15569,591,Tue 12/31,vsUNC-WILMINGTON,"W 84-51
",2,0-1,.000,0-1,.000,0-0,.000,1,0,0,0,1,0,0
15574,591,Mon 1/20,@VIRGINIA,"L 76-61
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15575,591,Sun 1/26,vsCLEMSON,"W 80-61
",1,2-2,1.0,2-2,1.0,0-0,.000,0,0,0,0,0,0,6
15584,592,Fri 11/8,vsOAKLAND,"W 84-61
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15591,592,Sat 12/7,vsUNC GREENSBORO,"W 81-50
",1,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,0,1,0
15595,592,Fri 12/27,vsNORTHERN KENTUCKY,"W 75-60
",1,1-2,.500,0-0,.000,0-0,.000,0,0,0,0,1,0,2
15596,592,Tue 12/31,vsUNC-WILMINGTON,"W 84-51
",2,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,0,0,0
15601,592,Mon 1/20,@VIRGINIA,"L 76-61
",1,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,0,0,0
15602,592,Sun 1/26,vsCLEMSON,"W 80-61
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15611,593,Fri 11/8,vsOAKLAND,"W 84-61
",14,1-3,.333,0-0,.000,2-3,.667,8,0,0,0,2,1,4
15612,593,Fri 11/15,vsHOLY CROSS,"W 62-54
",14,2-3,.667,0-0,.000,0-0,.000,2,0,0,0,2,2,4
15613,593,Sun 11/17,vsBELMONT,"L 83-80
",11,2-3,.667,0-0,.000,0-0,.000,3,0,0,0,1,0,4
15614,593,Sat 11/23,vsRICHMOND,"W 82-72
",12,1-4,.250,0-0,.000,1-2,.500,3,2,0,0,0,1,3
15615,593,Sun 11/24,vs#3 LOUISVILLE,"W 93-84
",11,2-4,.500,0-0,.000,1-1,1.0,6,0,0,0,1,0,5
15616,593,Sun 12/1,@UAB,"L 63-59
",18,2-3,.667,0-0,.000,0-0,.000,6,0,2,0,1,0,4
15617,593,Wed 12/4,@#1 MICHIGAN STATE,"W 79-65
",16,0-2,.000,0-0,.000,2-2,1.0,5,0,0,1,3,1,2
15618,593,Sat 12/7,vsUNC GREENSBORO,"W 81-50
",16,3-7,.429,0-0,.000,0-0,.000,5,0,0,0,3,1,6
15619,593,Sat 12/14,vs#11 KENTUCKY,"W 82-77
",13,2-4,.500,0-0,.000,1-2,.500,5,0,0,0,2,0,5
15620,593,Wed 12/18,vsTEXAS,"L 86-83
",0,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15625,593,Wed 1/8,vsMIAMI (FL),"L 63-57
",8,1-1,1.0,0-0,.000,2-2,1.0,5,0,0,0,2,1,4
15626,593,Sat 1/11,@#2 SYRACUSE,"L 57-45
",10,0-2,.000,0-0,.000,0-0,.000,3,1,0,0,2,1,0
15627,593,Sat 1/18,vsBOSTON COLLEGE,"W 82-71
",4,0-1,.000,0-0,.000,0-0,.000,1,0,0,0,0,0,0
15628,593,Mon 1/20,@VIRGINIA,"L 76-61
",12,0-1,.000,0-0,.000,0-0,.000,3,1,0,0,1,2,0
15629,593,Sun 1/26,vsCLEMSON,"W 80-61
",5,0-1,.000,0-0,.000,0-0,.000,2,1,0,0,3,1,0
15630,593,Wed 1/29,@GEORGIA TECH,"W 78-65
",11,1-3,.333,0-0,.000,0-0,.000,4,1,0,0,0,0,2
15631,593,Sat 2/1,vsNC STATE,"W 84-70
",5,0-0,.000,0-0,.000,0-0,.000,3,0,1,0,1,0,0
15632,593,Tue 2/4,vsMARYLAND,"W 75-63
",6,0-1,.000,0-0,.000,0-0,.000,3,0,0,0,3,1,0
15633,593,Sat 2/8,@NOTRE DAME,"W 73-62
",4,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
15635,593,Sat 2/15,vs#25 PITTSBURGH,"W 75-71
",2,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,0,1,0
15636,593,Mon 2/17,@FLORIDA STATE,"W 81-75
",3,0-1,.000,0-0,.000,0-0,.000,2,0,0,0,1,2,0
15638,594,Fri 11/8,vsOAKLAND,"W 84-61
",28,9-13,.692,0-1,.000,3-4,.750,9,1,0,0,2,2,21
15639,594,Fri 11/15,vsHOLY CROSS,"W 62-54
",29,3-10,.300,0-0,.000,5-6,.833,4,1,1,0,4,0,11
15640,594,Sun 11/17,vsBELMONT,"L 83-80
",36,8-17,.471,0-1,.000,11-19,.579,13,1,1,3,3,2,27
15641,594,Sat 11/23,vsRICHMOND,"W 82-72
",32,3-6,.500,0-0,.000,3-4,.750,4,2,0,2,4,2,9
15642,594,Sun 11/24,vs#3 LOUISVILLE,"W 93-84
",34,3-11,.273,0-0,.000,3-6,.500,2,1,0,0,0,1,9
15643,594,Sun 12/1,@UAB,"L 63-59
",34,3-13,.231,0-3,.000,0-3,.000,4,1,4,2,3,3,6
15644,594,Wed 12/4,@#1 MICHIGAN STATE,"W 79-65
",25,3-11,.273,0-0,.000,2-6,.333,4,2,1,2,2,1,8
15645,594,Sat 12/7,vsUNC GREENSBORO,"W 81-50
",25,4-8,.500,0-1,.000,5-8,.625,7,1,2,3,0,1,13
15646,594,Sat 12/14,vs#11 KENTUCKY,"W 82-77
",37,4-6,.667,0-0,.000,12-19,.632,5,4,1,2,3,1,20
15647,594,Wed 12/18,vsTEXAS,"L 86-83
",22,3-5,.600,0-0,.000,5-15,.333,2,1,3,0,5,1,11
15648,594,Sat 12/21,vsDAVIDSON,"W 97-85
(OT)",38,5-16,.313,0-0,.000,9-14,.643,7,5,1,4,3,3,19
15649,594,Fri 12/27,vsNORTHERN KENTUCKY,"W 75-60
",26,4-8,.500,0-0,.000,6-8,.750,6,1,1,1,1,1,14
15650,594,Tue 12/31,vsUNC-WILMINGTON,"W 84-51
",23,11-14,.786,0-0,.000,1-2,.500,10,1,0,3,1,1,23
15651,594,Sun 1/5,@WAKE FOREST,"L 73-67
",29,5-10,.500,0-0,.000,3-4,.750,8,0,0,2,3,5,13
15652,594,Wed 1/8,vsMIAMI (FL),"L 63-57
",29,5-12,.417,0-0,.000,2-6,.333,12,1,0,2,2,1,12
15653,594,Sat 1/11,@#2 SYRACUSE,"L 57-45
",35,7-11,.636,0-0,.000,1-6,.167,9,2,1,3,2,1,15
15654,594,Sat 1/18,vsBOSTON COLLEGE,"W 82-71
",36,6-9,.667,0-0,.000,5-10,.500,6,1,4,0,3,2,17
15655,594,Mon 1/20,@VIRGINIA,"L 76-61
",34,5-11,.455,0-0,.000,1-5,.200,4,2,1,0,3,0,11
15656,594,Sun 1/26,vsCLEMSON,"W 80-61
",31,9-13,.692,0-0,.000,4-10,.400,7,2,1,0,2,2,22
15657,594,Wed 1/29,@GEORGIA TECH,"W 78-65
",18,6-11,.545,0-0,.000,5-9,.556,5,1,0,1,5,0,17
15658,594,Sat 2/1,vsNC STATE,"W 84-70
",33,4-15,.267,0-0,.000,8-14,.571,13,4,1,0,3,4,16
15659,594,Tue 2/4,vsMARYLAND,"W 75-63
",27,5-11,.455,0-0,.000,2-7,.286,8,0,0,1,3,2,12
15660,594,Sat 2/8,@NOTRE DAME,"W 73-62
",35,6-13,.462,0-0,.000,6-6,1.0,8,2,1,4,3,0,18
15662,594,Sat 2/15,vs#25 PITTSBURGH,"W 75-71
",37,11-18,.611,0-0,.000,2-7,.286,12,0,0,1,5,1,24
15663,594,Mon 2/17,@FLORIDA STATE,"W 81-75
",13,0-2,.000,0-0,.000,0-0,.000,5,1,0,0,5,2,0
15665,595,Fri 11/8,vsOAKLAND,"W 84-61
",1,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,1,0,0
15668,595,Sat 11/23,vsRICHMOND,"W 82-72
",3,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
15669,595,Sun 11/24,vs#3 LOUISVILLE,"W 93-84
",3,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15672,595,Sat 12/7,vsUNC GREENSBORO,"W 81-50
",2,0-0,.000,0-0,.000,0-0,.000,0,1,0,0,0,1,0
15676,595,Fri 12/27,vsNORTHERN KENTUCKY,"W 75-60
",1,0-0,.000,0-0,.000,0-0,.000,0,1,0,0,0,0,0
15677,595,Tue 12/31,vsUNC-WILMINGTON,"W 84-51
",2,0-1,.000,0-0,.000,0-0,.000,0,1,0,0,0,0,0
15682,595,Mon 1/20,@VIRGINIA,"L 76-61
",1,0-0,.000,0-0,.000,0-0,.000,0,1,0,0,0,0,0
15683,595,Sun 1/26,vsCLEMSON,"W 80-61
",2,0-1,.000,0-1,.000,0-0,.000,0,1,0,0,0,0,0
15685,595,Sat 2/1,vsNC STATE,"W 84-70
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15692,596,Fri 11/8,vsOAKLAND,"W 84-61
",22,2-4,.500,0-0,.000,0-0,.000,1,3,0,1,2,3,4
15693,596,Fri 11/15,vsHOLY CROSS,"W 62-54
",29,0-4,.000,0-0,.000,0-2,.000,1,3,0,2,2,2,0
15694,596,Sun 11/17,vsBELMONT,"L 83-80
",21,1-3,.333,1-1,1.0,1-2,.500,5,0,0,3,4,0,4
15695,596,Sat 11/23,vsRICHMOND,"W 82-72
",20,2-3,.667,0-0,.000,0-1,.000,0,0,0,3,4,3,4
15696,596,Sun 11/24,vs#3 LOUISVILLE,"W 93-84
",26,3-9,.333,0-0,.000,3-4,.750,2,5,0,0,3,4,9
15697,596,Sun 12/1,@UAB,"L 63-59
",27,0-3,.000,0-1,.000,0-0,.000,2,2,0,1,5,1,0
15698,596,Wed 12/4,@#1 MICHIGAN STATE,"W 79-65
",28,3-8,.375,0-2,.000,7-8,.875,6,3,0,1,3,2,13
15699,596,Sat 12/7,vsUNC GREENSBORO,"W 81-50
",27,5-10,.500,0-1,.000,1-1,1.0,1,4,0,0,2,4,11
15700,596,Sat 12/14,vs#11 KENTUCKY,"W 82-77
",28,3-6,.500,0-1,.000,2-3,.667,1,1,0,2,5,1,8
15701,596,Wed 12/18,vsTEXAS,"L 86-83
",26,2-9,.222,0-0,.000,3-6,.500,0,7,1,3,2,3,7
15702,596,Sat 12/21,vsDAVIDSON,"W 97-85
(OT)",23,3-5,.600,0-0,.000,5-6,.833,2,3,0,1,3,1,11
15703,596,Fri 12/27,vsNORTHERN KENTUCKY,"W 75-60
",26,2-4,.500,0-0,.000,4-5,.800,1,2,0,0,2,1,8
15704,596,Tue 12/31,vsUNC-WILMINGTON,"W 84-51
",22,1-5,.200,0-0,.000,0-0,.000,4,6,0,2,3,0,2
15705,596,Sun 1/5,@WAKE FOREST,"L 73-67
",21,3-6,.500,0-0,.000,0-0,.000,1,2,0,2,1,1,6
15706,596,Wed 1/8,vsMIAMI (FL),"L 63-57
",19,1-4,.250,0-0,.000,1-2,.500,1,1,0,1,2,3,3
15707,596,Sat 1/11,@#2 SYRACUSE,"L 57-45
",20,2-3,.667,0-1,.000,0-0,.000,0,1,0,1,2,4,4
15708,596,Sat 1/18,vsBOSTON COLLEGE,"W 82-71
",10,1-4,.250,0-0,.000,0-0,.000,0,2,0,0,1,1,2
15709,596,Mon 1/20,@VIRGINIA,"L 76-61
",14,1-4,.250,0-0,.000,2-2,1.0,0,1,0,1,3,1,4
15710,596,Sun 1/26,vsCLEMSON,"W 80-61
",16,2-3,.667,1-2,.500,0-0,.000,1,2,0,2,2,3,5
15711,596,Wed 1/29,@GEORGIA TECH,"W 78-65
",22,0-2,.000,0-0,.000,4-4,1.0,2,3,0,0,2,0,4
15712,596,Sat 2/1,vsNC STATE,"W 84-70
",19,3-7,.429,0-0,.000,0-0,.000,3,2,1,1,2,2,6
15713,596,Tue 2/4,vsMARYLAND,"W 75-63
",8,0-1,.000,0-0,.000,0-0,.000,1,2,0,0,4,0,0
15714,596,Sat 2/8,@NOTRE DAME,"W 73-62
",18,1-1,1.0,0-0,.000,2-2,1.0,2,0,0,1,0,2,4
15716,596,Sat 2/15,vs#25 PITTSBURGH,"W 75-71
",18,1-9,.111,0-1,.000,0-0,.000,1,3,0,0,1,1,2
15717,596,Mon 2/17,@FLORIDA STATE,"W 81-75
",21,2-5,.400,0-0,.000,2-2,1.0,4,0,0,1,3,0,6
15745,598,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",29,5-7,.714,1-1,1.0,2-3,.667,3,6,0,0,2,2,13
15746,598,Tue 11/12,@CINCINNATI,"L 68-57
",29,2-6,.333,1-1,1.0,3-6,.500,1,2,0,1,2,1,8
15747,598,Sat 11/16,vsCAMPBELL,"W 81-66
",29,5-8,.625,1-1,1.0,0-0,.000,2,0,0,0,2,2,11
15748,598,Wed 11/20,vsN CAROLINA CENT,"L 82-72
(OT)",32,5-11,.455,0-3,.000,12-16,.750,2,3,0,1,2,1,22
15749,598,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",27,5-8,.625,0-0,.000,2-2,1.0,2,6,0,0,1,5,12
15750,598,Sat 11/30,vsE KENTUCKY,"W 75-56
",32,6-9,.667,0-0,.000,0-0,.000,2,5,0,0,3,3,12
15751,598,Wed 12/4,vsNORTHWESTERN,"W 69-48
",23,3-9,.333,1-3,.333,0-0,.000,4,5,0,1,2,1,7
15752,598,Sat 12/7,vsLONG BEACH ST,"W 76-66
",35,7-15,.467,2-5,.400,3-4,.750,3,4,0,1,1,2,19
15753,598,Sat 12/14,vsDETROIT,"W 82-79
",16,2-9,.222,0-3,.000,0-0,.000,1,4,0,1,4,1,4
15754,598,Wed 12/18,@TENNESSEE,"W 65-58
",33,4-9,.444,0-0,.000,4-4,1.0,6,4,0,0,2,6,12
15755,598,Sat 12/21,vsEAST CAROLINA,"W 90-79
",31,7-13,.538,1-3,.333,1-3,.333,2,8,0,1,2,1,16
15756,598,Sat 12/28,vs#25 MISSOURI,"L 68-64
",23,2-11,.182,0-3,.000,2-6,.333,3,6,0,1,4,1,6
15757,598,Mon 12/30,@UNC GREENSBORO,"W 68-64
",35,4-14,.286,0-1,.000,9-13,.692,4,6,0,2,0,3,17
15758,598,Sat 1/4,vsPITTSBURGH,"L 74-62
",36,2-10,.200,0-0,.000,5-5,1.0,6,7,0,0,2,4,9
15759,598,Tue 1/7,@NOTRE DAME,"W 77-70
",23,4-12,.333,1-2,.500,7-8,.875,1,1,1,0,2,0,16
15760,598,Sat 1/11,vsVIRGINIA,"L 76-45
",25,1-6,.167,0-1,.000,1-2,.500,1,1,0,0,0,2,3
15761,598,Wed 1/15,@WAKE FOREST,"L 70-69
",34,3-12,.250,0-2,.000,3-4,.750,2,4,0,2,2,1,9
15762,598,Sat 1/18,@#23 DUKE,"L 95-60
",31,2-6,.333,0-1,.000,3-4,.750,2,3,0,1,1,4,7
15763,598,Mon 1/20,vsMARYLAND,"W 65-56
",34,5-13,.385,0-2,.000,3-4,.750,3,4,0,1,1,0,13
15764,598,Sun 1/26,vsGEORGIA TECH,"W 80-78
(OT)",22,3-9,.333,0-2,.000,0-0,.000,1,5,0,0,1,1,6
15765,598,Wed 1/29,vsFLORIDA STATE,"W 74-70
",24,2-7,.286,0-1,.000,0-0,.000,1,4,0,1,0,1,4
15766,598,Sat 2/1,@NORTH CAROLINA,"L 84-70
",33,6-15,.400,0-1,.000,0-2,.000,4,1,0,1,3,2,12
15767,598,Sat 2/8,@MIAMI (FL),"W 56-55
",13,0-3,.000,0-1,.000,0-0,.000,1,3,0,0,1,1,0
15768,598,Tue 2/11,vsWAKE FOREST,"W 82-67
",16,4-6,.667,2-4,.500,0-0,.000,1,2,0,0,2,3,10
15769,598,Sat 2/15,@#1 SYRACUSE,"L 56-55
",12,1-5,.200,1-1,1.0,0-0,.000,0,0,0,0,2,3,3
15771,599,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",36,10-12,.833,1-2,.500,3-3,1.0,4,2,0,2,3,1,24
15772,599,Tue 11/12,@CINCINNATI,"L 68-57
",33,4-13,.308,0-3,.000,2-4,.500,4,1,0,1,1,2,10
15773,599,Sat 11/16,vsCAMPBELL,"W 81-66
",28,5-10,.500,0-2,.000,1-4,.250,5,1,0,2,2,1,11
15774,599,Wed 11/20,vsN CAROLINA CENT,"L 82-72
(OT)",35,2-5,.400,0-3,.000,8-12,.667,8,1,0,2,5,5,12
15775,599,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",24,4-8,.500,0-0,.000,1-2,.500,4,1,0,0,4,1,9
15776,599,Sat 11/30,vsE KENTUCKY,"W 75-56
",31,1-6,.167,1-5,.200,2-2,1.0,6,5,0,1,0,2,5
15777,599,Wed 12/4,vsNORTHWESTERN,"W 69-48
",22,1-5,.200,0-2,.000,0-0,.000,2,2,0,1,2,0,2
15778,599,Sat 12/7,vsLONG BEACH ST,"W 76-66
",25,4-7,.571,1-3,.333,6-6,1.0,4,2,0,0,2,2,15
15779,599,Sat 12/14,vsDETROIT,"W 82-79
",26,2-8,.250,2-5,.400,3-4,.750,2,1,0,0,2,5,9
15780,599,Wed 12/18,@TENNESSEE,"W 65-58
",28,4-12,.333,1-1,1.0,1-3,.333,3,0,0,0,2,1,10
15781,599,Sat 12/21,vsEAST CAROLINA,"W 90-79
",16,2-6,.333,1-3,.333,1-1,1.0,2,0,0,0,1,0,6
15782,599,Sat 12/28,vs#25 MISSOURI,"L 68-64
",25,3-7,.429,2-3,.667,4-4,1.0,2,2,0,0,1,0,12
15783,599,Mon 12/30,@UNC GREENSBORO,"W 68-64
",31,5-9,.556,0-1,.000,5-7,.714,4,3,0,1,2,3,15
15784,599,Sat 1/4,vsPITTSBURGH,"L 74-62
",25,1-5,.200,1-2,.500,2-2,1.0,1,2,0,1,3,4,5
15785,599,Tue 1/7,@NOTRE DAME,"W 77-70
",28,3-10,.300,1-4,.250,5-6,.833,4,3,0,1,1,1,12
15786,599,Sat 1/11,vsVIRGINIA,"L 76-45
",34,2-7,.286,0-2,.000,6-10,.600,5,1,0,0,1,2,10
15787,599,Wed 1/15,@WAKE FOREST,"L 70-69
",25,0-2,.000,0-1,.000,6-8,.750,3,1,0,0,1,1,6
15788,599,Sat 1/18,@#23 DUKE,"L 95-60
",28,2-4,.500,1-1,1.0,0-0,.000,3,3,0,0,4,4,5
15789,599,Mon 1/20,vsMARYLAND,"W 65-56
",36,3-8,.375,0-0,.000,8-11,.727,3,2,0,4,2,4,14
15790,599,Sun 1/26,vsGEORGIA TECH,"W 80-78
(OT)",34,4-8,.500,0-1,.000,3-4,.750,4,1,0,1,1,3,11
15791,599,Wed 1/29,vsFLORIDA STATE,"W 74-70
",30,4-8,.500,0-0,.000,3-3,1.0,4,4,0,1,1,1,11
15792,599,Sat 2/1,@NORTH CAROLINA,"L 84-70
",30,7-11,.636,0-1,.000,4-7,.571,3,3,0,2,1,3,18
15793,599,Sat 2/8,@MIAMI (FL),"W 56-55
",16,0-2,.000,0-1,.000,3-4,.750,2,1,0,2,1,4,3
15794,599,Tue 2/11,vsWAKE FOREST,"W 82-67
",16,1-3,.333,1-1,1.0,3-4,.750,3,5,0,2,3,2,6
15795,599,Sat 2/15,@#1 SYRACUSE,"L 56-55
",16,0-1,.000,0-1,.000,1-2,.500,3,1,0,0,2,2,1
15797,600,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",19,3-3,1.0,0-0,.000,0-2,.000,6,2,0,0,1,1,6
15798,600,Tue 11/12,@CINCINNATI,"L 68-57
",23,1-2,.500,0-0,.000,1-3,.333,5,0,1,1,4,0,3
15799,600,Sat 11/16,vsCAMPBELL,"W 81-66
",19,4-4,1.0,0-0,.000,0-3,.000,7,2,1,2,3,1,8
15800,600,Wed 11/20,vsN CAROLINA CENT,"L 82-72
(OT)",27,1-3,.333,0-0,.000,0-1,.000,4,0,1,0,5,2,2
15801,600,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",32,0-3,.000,0-0,.000,2-4,.500,4,2,1,2,0,0,2
15802,600,Sat 11/30,vsE KENTUCKY,"W 75-56
",26,1-1,1.0,0-0,.000,1-5,.200,6,1,0,0,0,1,3
15803,600,Wed 12/4,vsNORTHWESTERN,"W 69-48
",30,5-6,.833,0-0,.000,0-0,.000,10,1,1,0,1,0,10
15804,600,Sat 12/7,vsLONG BEACH ST,"W 76-66
",37,2-2,1.0,0-0,.000,0-0,.000,13,1,0,0,3,2,4
15805,600,Sat 12/14,vsDETROIT,"W 82-79
",30,0-0,.000,0-0,.000,0-2,.000,9,2,0,0,2,3,0
15806,600,Wed 12/18,@TENNESSEE,"W 65-58
",20,2-4,.500,0-0,.000,4-4,1.0,9,1,1,0,4,0,8
15807,600,Sat 12/21,vsEAST CAROLINA,"W 90-79
",24,2-4,.500,0-0,.000,0-1,.000,6,0,0,1,1,1,4
15808,600,Sat 12/28,vs#25 MISSOURI,"L 68-64
",24,0-0,.000,0-0,.000,0-0,.000,2,0,0,0,1,0,0
15809,600,Mon 12/30,@UNC GREENSBORO,"W 68-64
",28,3-7,.429,0-0,.000,0-5,.000,8,0,0,1,3,0,6
15810,600,Sat 1/4,vsPITTSBURGH,"L 74-62
",24,1-1,1.0,0-0,.000,2-2,1.0,4,0,0,1,0,0,4
15811,600,Tue 1/7,@NOTRE DAME,"W 77-70
",21,2-3,.667,0-0,.000,1-3,.333,5,1,0,2,0,0,5
15812,600,Sat 1/11,vsVIRGINIA,"L 76-45
",18,1-1,1.0,0-0,.000,2-2,1.0,2,1,0,0,1,0,4
15813,600,Wed 1/15,@WAKE FOREST,"L 70-69
",23,3-5,.600,0-0,.000,0-0,.000,5,0,0,0,4,1,6
15815,600,Mon 1/20,vsMARYLAND,"W 65-56
",14,1-3,.333,0-0,.000,1-2,.500,3,0,0,0,2,0,3
15816,600,Sun 1/26,vsGEORGIA TECH,"W 80-78
(OT)",23,3-5,.600,0-0,.000,0-1,.000,3,0,0,0,2,0,6
15817,600,Wed 1/29,vsFLORIDA STATE,"W 74-70
",20,1-5,.200,0-0,.000,1-2,.500,7,1,1,1,2,2,3
15818,600,Sat 2/1,@NORTH CAROLINA,"L 84-70
",22,1-2,.500,0-0,.000,2-3,.667,5,0,1,0,3,1,4
15819,600,Sat 2/8,@MIAMI (FL),"W 56-55
",27,0-1,.000,0-0,.000,2-2,1.0,6,0,0,0,1,0,2
15820,600,Tue 2/11,vsWAKE FOREST,"W 82-67
",26,0-2,.000,0-0,.000,0-1,.000,8,0,0,0,3,0,0
15821,600,Sat 2/15,@#1 SYRACUSE,"L 56-55
",10,0-5,.000,0-0,.000,1-2,.500,3,0,0,0,0,0,1
15823,601,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",28,4-7,.571,1-3,.333,6-6,1.0,1,6,0,1,3,1,15
15824,601,Tue 11/12,@CINCINNATI,"L 68-57
",29,2-8,.250,1-4,.250,2-2,1.0,1,3,0,0,3,2,7
15825,601,Sat 11/16,vsCAMPBELL,"W 81-66
",34,3-11,.273,0-3,.000,0-0,.000,8,9,0,0,1,1,6
15826,601,Wed 11/20,vsN CAROLINA CENT,"L 82-72
(OT)",39,4-11,.364,0-3,.000,0-0,.000,3,1,0,1,4,1,8
15827,601,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",10,0-1,.000,0-0,.000,2-2,1.0,0,2,0,0,2,0,2
15828,601,Sat 11/30,vsE KENTUCKY,"W 75-56
",11,3-4,.750,0-1,.000,0-1,.000,0,1,0,0,1,1,6
15829,601,Wed 12/4,vsNORTHWESTERN,"W 69-48
",16,0-4,.000,0-1,.000,0-0,.000,1,7,0,0,2,1,0
15830,601,Sat 12/7,vsLONG BEACH ST,"W 76-66
",5,1-3,.333,0-1,.000,0-0,.000,0,1,0,0,1,1,2
15831,601,Sat 12/14,vsDETROIT,"W 82-79
",26,1-5,.200,1-1,1.0,3-5,.600,3,7,0,1,3,2,6
15832,601,Wed 12/18,@TENNESSEE,"W 65-58
",8,0-1,.000,0-0,.000,0-0,.000,0,1,0,0,1,1,0
15833,601,Sat 12/21,vsEAST CAROLINA,"W 90-79
",9,0-3,.000,0-1,.000,1-2,.500,1,4,0,0,1,0,1
15834,601,Sat 12/28,vs#25 MISSOURI,"L 68-64
",18,0-3,.000,0-2,.000,1-2,.500,1,2,0,0,1,1,1
15835,601,Mon 12/30,@UNC GREENSBORO,"W 68-64
",5,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,0,1,0
15836,601,Sat 1/4,vsPITTSBURGH,"L 74-62
",5,0-1,.000,0-0,.000,0-0,.000,0,0,0,0,0,1,0
15837,601,Tue 1/7,@NOTRE DAME,"W 77-70
",17,1-2,.500,0-1,.000,0-0,.000,0,4,0,0,1,1,2
15838,601,Sat 1/11,vsVIRGINIA,"L 76-45
",18,1-4,.250,0-1,.000,2-2,1.0,1,2,0,0,1,1,4
15839,601,Wed 1/15,@WAKE FOREST,"L 70-69
",6,0-0,.000,0-0,.000,0-0,.000,0,1,0,0,0,1,0
